unit_id,is_naval,land_unit_id,naval_unit_id,recruitment_cost,upkeep_cost,weight
inv_iol_raider_ranged_iolean_javelinmen,1,inv_iol_iolean_javelinmen,barbarian_raider_ranged,500,100,light
inv_iol_raider_ranged_sardi_bowmen,1,inv_iol_sardi_bowmen,barbarian_raider_ranged,350,70,very_light
inv_iol_sardi_axemen,0,inv_iol_sardi_axemen,pel_transport,550,110,medium
inv_iol_sardi_bowmen,0,inv_iol_sardi_bowmen,pel_transport,450,90,light
inv_iol_sardi_cavalry,0,inv_iol_sardi_cavalry,pel_transport,650,130,light
inv_iol_sardi_hillmen,0,inv_iol_sardi_hillmen,pel_transport,180,36,light
inv_iol_sardi_horse_skirmishers,0,inv_iol_sardi_horse_skirmishers,pel_transport,850,170,light
inv_iol_sardi_skirmishers,0,inv_iol_sardi_skirmishers,pel_transport,400,80,very_light
inv_iol_sardi_slingers,0,inv_iol_sardi_slingers,pel_transport,300,60,very_light
inv_iol_sardi_spearmen,0,inv_iol_sardi_spearmen,pel_transport,300,60,light
inv_iol_sherden_horsemen,0,inv_iol_sherden_horsemen,pel_transport,800,160,medium
inv_iol_sherden_swordsmen,0,inv_iol_sherden_swordsmen,pel_transport,1000,200,heavy
inv_ita_assault_raider_swordsmen,1,inv_ita_italic_swordsmen,barbarian_raider_melee,300,60,medium
inv_ita_horse_skirmishers,0,inv_ita_horse_skirmishers,pel_transport,650,130,light
inv_ita_italic_skirmishers,0,inv_ita_italic_skirmishers,pel_transport,320,64,very_light
inv_ita_italic_slingers,0,inv_ita_italic_slingers,pel_transport,290,58,very_light
inv_ita_italic_spearmen,0,inv_ita_italic_spearmen,pel_transport,300,60,light
inv_ita_italic_swordsmen,0,inv_ita_italic_swordsmen,pel_transport,250,50,very_light
inv_ita_medium_raider_veteran_swordsmen,1,inv_ita_veteran_swordsmen,barbarian_medium_raider_melee,800,160,medium
inv_ita_raider_ranged_italic_skirmishers,1,inv_ita_italic_skirmishers,barbarian_raider_ranged,350,70,medium
inv_ita_umbrian_defenders,0,inv_ita_umbrian_defenders,pel_transport,900,180,medium
inv_ita_veteran_spearmen,0,inv_ita_veteran_spearmen,pel_transport,700,140,medium
inv_ita_veteran_swordsmen,0,inv_ita_veteran_swordsmen,pel_transport,650,130,medium
inv_local_aequi_horsemen,0,inv_aequi_horsemen,pel_transport,550,110,medium
inv_local_aequi_swordsmen,0,inv_aequi_swordsmen,pel_transport,600,120,medium
inv_local_african_cavalry,0,inv_african_cavalry,pel_transport,1000,200,light
inv_local_african_elephants,0,inv_african_elephants,pel_transport,1700,340,super_heavy
inv_local_apulian_archers,0,inv_apulian_archers,pel_transport,450,90,medium
inv_local_apulian_javelinmen,0,inv_apulian_javelinmen,pel_transport,500,100,medium
inv_local_brutii_slingers,0,inv_brutii_slingers,pel_transport,350,70,very_light
inv_local_brutii_tribesmen,0,inv_brutii_tribesmen,pel_transport,300,60,very_light
inv_local_campanian_cavalry,0,inv_local_campanian_cavalry,pel_transport,650,130,medium
inv_local_carthaginian_infantry,0,inv_carthaginian_infantry,pel_transport,500,100,heavy
inv_local_carthaginian_spearmen,0,inv_carthaginian_spearmen,pel_transport,550,110,heavy
inv_local_etruscan_spearmen,0,inv_etruscan_spearmen,pel_transport,300,60,light
inv_local_gallic_axemen,0,inv_local_gallic_axemen,pel_transport,550,110,light
inv_local_gallic_horsemen,0,inv_local_gallic_horsemen,pel_transport,500,100,light
inv_local_gallic_hunters,0,inv_local_gallic_hunters,pel_transport,450,90,light
inv_local_greek_archers,0,inv_greek_archers,pel_transport,400,80,light
inv_local_greek_militia,0,inv_greek_militia,pel_transport,300,60,light
inv_local_italian_hillmen,0,inv_italian_hillmen,pel_transport,250,50,light
inv_local_italian_skirmishers,0,inv_italian_skirmishers,pel_transport,350,70,very_light
inv_local_italian_slingers,0,inv_italian_slingers,pel_transport,300,60,very_light
inv_local_italian_swordsmen,0,inv_italian_swordsmen,pel_transport,400,80,light
inv_local_latin_spearmen,0,inv_latin_spearmen,pel_transport,200,40,very_light
inv_local_latin_tribesmen,0,inv_latin_tribesmen,pel_transport,190,38,very_light
inv_local_ligurian_axe_warriors,0,inv_ligurian_axe_warriors,pel_transport,700,140,medium
inv_local_ligurian_horsemen,0,inv_ligurian_horsemen,pel_transport,800,160,medium
inv_local_ligurian_swordsmen,0,inv_ligurian_swordsmen,pel_transport,750,150,medium
inv_local_lucanian_ambushers,0,inv_lucanian_ambushers,pel_transport,680,136,very_light
inv_local_lucanian_warriors,0,inv_lucanian_warriors,pel_transport,700,140,medium
inv_local_naked_warriors,0,inv_local_naked_warriors,pel_transport,750,150,very_light
inv_local_sabine_skirmishers,0,inv_sabine_skirmishers,pel_transport,450,90,very_light
inv_local_sabine_warriors,0,inv_sabine_warriors,pel_transport,400,80,light
inv_local_samnite_infantryman,0,inv_samnite_infantryman,pel_transport,400,80,light
inv_local_sardi_bowmen,0,inv_sardi_bowmen,pel_transport,400,80,light
inv_local_sardi_hillmen,0,inv_sardi_hillmen,pel_transport,250,50,light
inv_local_sicilian_tribesmen,0,inv_sicilian_tribesmen,pel_transport,150,30,very_light
inv_local_tribeless_warriors,0,inv_tribeless_warriors,pel_transport,150,30,very_light
inv_local_umbrian_hillmen,0,inv_umbrian_hillmen,pel_transport,300,60,medium
inv_local_umbrian_spearmen,0,inv_umbrian_spearmen,pel_transport,350,70,medium
inv_local_veneti_raiders,0,inv_veneti_raiders,pel_transport,650,130,light
inv_local_volsci_spearmen,0,inv_volsci_spearmen,pel_transport,650,130,medium
inv_local_volsci_warriors,0,inv_volsci_warriors,pel_transport,700,140,medium
inv_mercenary_aequi_swordsmen,0,inv_mercenary_aequi_swordsmen,pel_transport,480,360,medium
inv_mercenary_african_cavalry,0,inv_mercenary_african_cavalry,pel_transport,750,560,light
inv_mercenary_african_elephants,0,inv_mercenary_african_elephants,pel_transport,1300,950,super_heavy
inv_mercenary_artas'_chosen,0,inv_mercenary_artas'_chosen,pel_transport,650,485,light
inv_mercenary_balearic_slingers,0,inv_mercenary_balearic_slingers,pel_transport,650,485,very_light
inv_mercenary_ballista,0,inv_mercenary_ballista,pel_transport,1000,750,medium
inv_mercenary_brutti_veterans,0,inv_mercenary_brutti_veterans,pel_transport,600,450,medium
inv_mercenary_campanian_cavalry,0,inv_mercenary_campanian_cavalry,pel_transport,450,335,medium
inv_mercenary_carthaginian_hoplites,0,inv_mercenary_carthaginian_hoplites,pel_transport,500,400,heavy
inv_mercenary_cretan_archers,0,inv_mercenary_cretan_archers,pel_transport,600,450,light
inv_mercenary_eques,0,inv_mercenary_eques,pel_transport,600,450,medium
inv_mercenary_etr_archers,0,inv_mercenary_etr_archers,pel_transport,300,225,light
inv_mercenary_etruscan_axe_infantry,0,inv_mercenary_etruscan_axe_infantry,pel_transport,420,315,medium
inv_mercenary_etruscan_hoplites,0,inv_mercenary_etruscan_hoplites,pel_transport,500,400,heavy
inv_mercenary_gallic_axe_cavalry,0,inv_mercenary_gallic_axe_cavalry,pel_transport,490,370,medium
inv_mercenary_gallic_axemen,0,inv_mercenary_gallic_axemen,pel_transport,400,300,light
inv_mercenary_gallic_horsemen,0,inv_mercenary_gallic_horsemen,pel_transport,300,225,light
inv_mercenary_hippeus,0,inv_mercenary_hippeus,pel_transport,620,465,very_heavy
inv_mercenary_hoplites,0,inv_mercenary_hoplites,pel_transport,500,400,heavy
inv_mercenary_iberian_cavalry,0,inv_mercenary_iberian_cavalry,pel_transport,600,450,light
inv_mercenary_ill_raiders,0,inv_mercenary_ill_raiders,pel_transport,400,300,light
inv_mercenary_italian_hillmen,0,inv_mercenary_italian_hillmen,pel_transport,150,112,light
inv_mercenary_italian_swordsmen,0,inv_mercenary_italian_swordsmen,pel_transport,200,150,light
inv_mercenary_italic_skirmishers,0,inv_mercenary_italic_skirmishers,pel_transport,250,175,very_light
inv_mercenary_latin_warriors,0,inv_mercenary_latin_warriors,pel_transport,120,90,very_light
inv_mercenary_ligurian_axe_warriors,0,inv_mercenary_ligurian_axe_warriors,pel_transport,530,400,medium
inv_mercenary_ligurian_horsemen,0,inv_mercenary_ligurian_horsemen,pel_transport,600,450,medium
inv_mercenary_ligurian_swordsmen,0,inv_mercenary_ligurian_swordsmen,pel_transport,550,435,medium
inv_mercenary_lucanian_veterans,0,inv_mercenary_lucanian_veterans,pel_transport,650,490,medium
inv_mercenary_naked_warriors,0,inv_mercenary_naked_warriors,pel_transport,550,410,very_light
inv_mercenary_nuragic_runners,0,inv_mercenary_nuragic_runners,pel_transport,400,300,very_light
inv_mercenary_nuragic_warriors,0,inv_mercenary_nuragic_warriors,pel_transport,600,450,medium
inv_mercenary_sabine_skirmishers,0,inv_mercenary_sabine_skirmishers,pel_transport,300,225,very_light
inv_mercenary_samnite_veterans,0,inv_mercenary_samnite_veterans,pel_transport,400,300,medium
inv_mercenary_sardi_bowmen,0,inv_mercenary_sardi_bowmen,pel_transport,420,315,light
inv_mercenary_sicilian_slingers,0,inv_mercenary_sicilian_slingers,pel_transport,250,187,very_light
inv_mercenary_sicilian_tribesmen,0,inv_mercenary_sicilian_tribesmen,pel_transport,150,112,very_light
inv_mercenary_sileraioi_hoplites,0,inv_mercenary_sileraioi_hoplites,pel_transport,600,450,heavy
inv_mercenary_spartan_hoplites,0,inv_mercenary_spartan_hoplites,pel_transport,800,600,very_heavy
inv_mercenary_thessalian_cavalry,0,inv_mercenary_thessalian_cavalry,pel_transport,700,525,very_heavy
inv_mercenary_toxotes,0,inv_mercenary_toxotes,pel_transport,370,280,light
inv_mercenary_umbrian_defenders,0,inv_mercenary_umbrian_defenders,pel_transport,550,410,medium
inv_mercenary_velites,0,inv_mercenary_velites,pel_transport,420,315,very_light
inv_mercenary_veneti_axemen,0,inv_mercenary_veneti_axemen,pel_transport,450,335,light
inv_mercenary_veneti_horsemen,0,inv_mercenary_veneti_horsemen,pel_transport,320,240,light
inv_mercenary_veneti_raiders,0,inv_mercenary_veneti_raiders,pel_transport,500,375,light
inv_mercenary_volsci_veterans,0,inv_mercenary_volsci_veterans,pel_transport,450,335,medium
inv_rom_accensi,0,inv_rom_accensi,pel_transport,300,60,very_light
inv_rom_assault_raider_rorarii,1,inv_rom_rorarii,greek_two,330,66,light
inv_rom_assault_raider_swordsmen,1,inv_rom_roman_swordsmen,greek_two,270,54,medium
inv_rom_ballista,0,inv_rom_ballista,pel_transport,960,200,medium
inv_rom_centuriae,0,inv_rom_centuriae,pel_transport,750,150,heavy
inv_rom_elite_equites,0,inv_rom_elite_equites,pel_transport,1100,220,heavy
inv_rom_ensis_centuriae,0,inv_rom_ensis_centuriae,pel_transport,750,150,heavy
inv_rom_ensis_principes,0,inv_rom_ensis_principes,pel_transport,900,180,heavy
inv_rom_eques,0,inv_rom_eques,pel_transport,800,160,medium
inv_rom_hastati,0,inv_rom_hastati,pel_transport,600,120,medium
inv_rom_horse_skirmishers,0,inv_ita_horse_skirmishers,pel_transport,650,130,light
inv_rom_latin_spearmen,0,inv_rom_latin_spearmen,pel_transport,250,50,very_light
inv_rom_latin_tribesmen,0,inv_rom_latin_tribesmen,pel_transport,190,38,very_light
inv_rom_leves,0,inv_rom_leves,pel_transport,250,50,very_light
inv_rom_medium_assault_raider_centuriae,1,inv_rom_centuriae,greek_four,650,130,heavy
inv_rom_medium_assault_raider_principes,1,inv_rom_principes,greek_four,750,150,heavy
inv_rom_medium_assault_raider_triarii,1,inv_rom_triarii,greek_four,1100,220,heavy
inv_rom_medium_assault_raider_velites,1,inv_rom_velites,greek_five,700,140,medium
inv_rom_medium_assault_raider_veteran_centuriae,1,inv_rom_veteran_centuriae,greek_four,1000,200,heavy
inv_rom_polybolos,0,inv_rom_polybolos,pel_transport,720,150,medium
inv_rom_principes,0,inv_rom_principes,pel_transport,900,180,heavy
inv_rom_raider_ranged_leves,1,inv_rom_leves,greek_three,350,70,very_light
inv_rom_roman_light_hoplites,0,inv_rom_roman_light_hoplites,pel_transport,500,100,light
inv_rom_roman_swordsmen,0,inv_rom_roman_swordsmen,pel_transport,450,90,medium
inv_rom_rorarii,0,inv_rom_rorarii,pel_transport,500,100,light
inv_rom_triarii,0,inv_rom_triarii,pel_transport,1200,240,heavy
inv_rom_velites,0,inv_rom_velites,pel_transport,550,110,very_light
inv_rom_veteran_centuriae,0,inv_rom_veteran_centuriae,pel_transport,1000,200,very_heavy
inv_sam_armoured_spearmen,0,inv_sam_armoured_spearmen,pel_transport,650,130,medium
inv_sam_ballista,0,inv_sam_ballista,pel_transport,960,200,medium
inv_sam_hirpinian_warriors,0,inv_sam_hirpinian_warriors,pel_transport,850,170,light
inv_sam_italian_cavalry,0,inv_ita_italian_cavalry,pel_transport,550,110,light
inv_sam_italian_hillmen,0,inv_sam_italian_hillmen,pel_transport,300,60,light
inv_sam_italian_hillmen_ver_sacrum,0,inv_sam_italian_hillmen_ver_sacrum,pel_transport,300,120,light
inv_sam_italian_horse_skirmishers,0,inv_sam_italian_horse_skirmishers,pel_transport,650,130,light
inv_sam_italian_slingers,0,inv_sam_italian_slingers,pel_transport,300,60,very_light
inv_sam_italian_slingers_ver_sacrum,0,inv_sam_italian_slingers_ver_sacrum,pel_transport,300,120,very_light
inv_sam_light_infantryman,0,inv_sam_light_infantryman,pel_transport,450,90,light
inv_sam_light_spearmen,0,inv_sam_light_spearmen,pel_transport,350,70,light
inv_sam_light_spearmen_ver_sacrum,0,inv_sam_light_spearmen_ver_sacrum,pel_transport,450,180,light
inv_sam_linen_legion,0,inv_sam_linen_legion,pel_transport,1050,210,heavy
inv_sam_lucanian_warriors,0,inv_sam_lucanian_warriors,pel_transport,700,140,medium
inv_sam_medium_assault_raider_armoured_spearmen,1,inv_sam_armoured_spearmen,barbarian_medium_raider_melee,800,160,heavy
inv_sam_medium_assault_raider_lucanian_warriors,1,inv_sam_lucanian_warriors,barbarian_medium_raider_melee,850,175,medium
inv_sam_medium_assault_raider_silver_infantryman,1,inv_sam_silver_infantryman,barbarian_medium_raider_melee,1000,200,medium
inv_sam_medium_missile_raider_italian_skirmishers,1,inv_ita_italic_skirmishers,barbarian_medium_raider_ranged,750,150,medium
inv_sam_polybolos,0,inv_sam_polybolos,pel_transport,720,150,medium
inv_sam_raider_melee_samnite_light_infantryman,1,inv_sam_light_infantryman,barbarian_raider_melee,320,64,light
inv_sam_raider_ranged_italian_slingers,1,inv_ita_italic_slingers,barbarian_raider_ranged,300,60,very_light
inv_sam_silver_infantryman,0,inv_sam_silver_infantryman,pel_transport,1100,220,heavy
inv_sar_corsic_marksmen,0,inv_sar_corsic_marksmen,pel_transport,850,170,light
inv_sen_barbarian_raider_tribeless_slingers,1,inv_sen_tribeless_slingers,barbarian_raider_ranged,260,55,very_light
inv_sen_chariots,0,inv_sen_chariots,pel_transport,1200,240,medium
inv_sen_gallic_axe_cavalry,0,inv_sen_gallic_axe_cavalry,pel_transport,670,134,light
inv_sen_gallic_axemen,0,inv_sen_gallic_axemen,pel_transport,550,110,light
inv_sen_gallic_horse_skirmishers,0,inv_sen_gallic_horse_skirmishers,pel_transport,650,130,light
inv_sen_gallic_horsemen,0,inv_sen_gallic_horsemen,pel_transport,430,86,light
inv_sen_gallic_hunters,0,inv_sen_gallic_hunters,pel_transport,450,90,light
inv_sen_gallic_skirmishers,0,inv_sen_gallic_skirmishers,pel_transport,370,74,very_light
inv_sen_gallic_spearmen,0,inv_sen_gallic_spearmen,pel_transport,500,100,light
inv_sen_medium_assault_raider_gallic_elder_swordsmen,1,inv_ins_gallic_elder_swordsmen,barbarian_medium_raider_melee,1100,220,medium
inv_sen_medium_assault_raider_naked_warriors,1,inv_sen_gallic_axemen,barbarian_medium_raider_melee,850,170,medium
inv_sen_medium_assault_raider_noble_swordsmen,1,inv_sen_noble_swordsmen,barbarian_medium_raider_melee,1000,200,medium
inv_sen_medium_assault_raider_noble_veneti_swordsmen,1,inv_ven_noble_veneti_swordsmen,barbarian_medium_raider_melee,1050,210,medium
inv_sen_naked_warriors,0,inv_sen_naked_warriors,pel_transport,750,150,very_light
inv_sen_noble_horsemen,0,inv_sen_noble_horsemen,pel_transport,950,190,heavy
inv_sen_noble_swordsmen,0,inv_sen_noble_swordsmen,pel_transport,1000,200,medium
inv_sen_raider_melee_gallic_axemen,1,inv_sen_gallic_axemen,barbarian_raider_melee,350,70,light
inv_sen_raider_melee_tribeless_warriors,1,inv_sen_tribeless_warriors,barbarian_raider_melee,220,44,very_light
inv_sen_raider_ranged_gallic_hunters,1,inv_sen_gallic_hunters,barbarian_raider_ranged,350,70,very_light
inv_sen_tribeless_slingers,0,inv_sen_tribeless_slingers,pel_transport,260,52,very_light
inv_sen_tribeless_spearmen,0,inv_sen_tribeless_spearmen,pel_transport,170,34,very_light
inv_sen_tribeless_warriors,0,inv_sen_tribeless_warriors,pel_transport,150,30,very_light
inv_sen_young_swords,0,inv_sen_young_swords,pel_transport,300,60,very_light
inv_syr_elite_hoplites,0,inv_syr_elite_hoplites,pel_transport,1050,210,very_heavy
inv_syr_four_assault_greek_elite_hoplites,1,inv_syr_elite_hoplites,greek_four,950,190,very_heavy
inv_syr_giant_ballista,0,inv_syr_giant_ballista,pel_transport,1800,360,medium
inv_syr_mer_african_elephants,0,inv_mercenary_african_elephants,pel_transport,1300,950,super_heavy
inv_syr_mer_artas'_chosen,0,inv_mercenary_artas'_chosen,pel_transport,750,560,light
inv_syr_mer_balearic_slingers,0,inv_mercenary_balearic_slingers,pel_transport,750,560,very_light
inv_syr_mer_carthaginian_hoplites,0,inv_mercenary_carthaginian_hoplites,pel_transport,500,400,heavy
inv_syr_mer_eques,0,inv_mercenary_eques,pel_transport,600,450,medium
inv_syr_mer_etr_archers,0,inv_mercenary_etr_archers,pel_transport,300,225,light
inv_syr_mer_gallic_axemen,0,inv_mercenary_gallic_axemen,pel_transport,400,300,light
inv_syr_mer_iberian_cavalry,0,inv_mercenary_iberian_cavalry,pel_transport,600,450,light
inv_syr_mer_latin_warriors,0,inv_mercenary_latin_warriors,pel_transport,120,90,very_light
inv_syr_mer_lucanian_veterans,0,inv_mercenary_lucanian_veterans,pel_transport,650,490,medium
inv_syr_mer_naked_warriors,0,inv_mercenary_naked_warriors,pel_transport,550,410,very_light
inv_syr_mer_samnite_veterans,0,inv_mercenary_samnite_veterans,pel_transport,400,300,medium
inv_syr_mer_sardi_bowmen,0,inv_mercenary_sardi_bowmen,pel_transport,420,315,light
inv_syr_mer_sicilian_tribesmen,0,inv_mercenary_sicilian_tribesmen,pel_transport,150,112,very_light
inv_syr_mer_sileraioi_hoplites,0,inv_mercenary_sileraioi_hoplites,pel_transport,600,450,heavy
inv_syr_mer_spartan_hoplites,0,inv_mercenary_spartan_hoplites,pel_transport,800,600,very_heavy
inv_syr_mer_thessalian_cavalry,0,inv_mercenary_thessalian_cavalry,pel_transport,700,525,very_heavy
inv_syr_mer_umbrian_defenders,0,inv_mercenary_umbrian_defenders,pel_transport,550,410,medium
inv_syr_mer_volsci_veterans,0,inv_mercenary_volsci_veterans,pel_transport,550,410,medium
inv_tar_four_assault_greek_tarantine_hoplites,1,inv_tar_tarantine_hoplites,greek_four,1100,220,very_heavy
inv_tar_tarantine_cavalry,0,inv_tar_tarantine_cavalry,pel_transport,1000,200,light
inv_tar_tarantine_hoplites,0,inv_tar_tarantine_hoplites,pel_transport,1150,230,very_heavy
inv_tar_tarantine_peltasts,0,inv_tar_tarantine_peltasts,pel_transport,700,140,light
inv_ven_ambushers,0,inv_ven_ambushers,pel_transport,800,160,medium
inv_ven_assault_raider_italian_hillmen,1,inv_ven_italian_swordsmen,barbarian_raider_melee,220,45,light
inv_ven_italian_swordsmen,0,inv_ven_italian_swordsmen,pel_transport,450,90,light
inv_ven_medium_assault_raider_noble_veneti_swordsmen,1,inv_ven_noble_veneti_swordsmen,barbarian_medium_raider_melee,800,160,medium
inv_ven_noble_veneti_swordsmen,0,inv_ven_noble_veneti_swordsmen,pel_transport,900,180,heavy
inv_ven_raider_melee_veneti_axemen,1,inv_ven_veneti_axemen,barbarian_raider_melee,500,100,medium
inv_ven_raider_ranged_veneti_hunters,1,inv_ven_veneti_hunters,barbarian_raider_ranged,450,90,very_light
inv_ven_veneti_axemen,0,inv_ven_veneti_axemen,pel_transport,600,120,light
inv_ven_veneti_heavy_cavalry,0,inv_ven_veneti_heavy_cavalry,pel_transport,800,160,heavy
inv_ven_veneti_heroic_riders,0,inv_ven_veneti_ekuperatis,pel_transport,1100,220,heavy
inv_ven_veneti_horsemen,0,inv_ven_veneti_horsemen,pel_transport,450,90,light
inv_ven_veneti_hunters,0,inv_ven_veneti_hunters,pel_transport,480,96,light
inv_ven_veneti_mounted_raiders,0,inv_ven_veneti_mounted_raiders,pel_transport,720,144,light
inv_ven_veneti_outriders,0,inv_ven_veneti_outriders,pel_transport,950,190,light
